size,planner,makespan,time
4,HEFT,25562768.302894603,0.0033059120178222656
4,HEFT,25562768.302894603,0.0034580230712890625
4,HEFT,25562768.302894603,0.0032029151916503906
4,HEFT,25562768.302894603,0.003499984741210937
4,HEFT,25562768.302894603,0.003337860107421875
4,HEFT,25562768.302894603,0.0033299922943115234
4,HEFT,25562768.302894603,0.003300666809082031
4,HEFT,25562768.302894603,0.004019021987915039
4,HEFT,25562768.302894603,0.005571126937866211
4,HEFT,25562768.302894603,0.0032639503479003906
4,HEFT,25562768.302894603,0.003223896026611328
4,HEFT,25562768.302894603,0.003470897674560547
4,HEFT,25562768.302894603,0.003363132476806641
4,HEFT,25562768.302894603,0.003278017044067383
4,HEFT,25562768.302894603,0.0031418800354003906
4,HEFT,25562768.302894603,0.003547191619873047
4,HEFT,25562768.302894603,0.003376960754394531
4,HEFT,25562768.302894603,0.0033559799194335933
4,HEFT,25562768.302894603,0.003332138061523437
4,HEFT,25562768.302894603,0.022812843322753903
4,HEFT,25562768.302894603,0.003278017044067383
4,HEFT,25562768.302894603,0.0033757686614990234
4,HEFT,25562768.302894603,0.0033822059631347656
4,HEFT,25562768.302894603,0.003201723098754883
4,HEFT,25562768.302894603,0.0032639503479003906
4,HEFT,25562768.302894603,0.003211021423339844
4,HEFT,25562768.302894603,0.0032498836517333984
4,HEFT,25562768.302894603,0.0035071372985839844
4,HEFT,25562768.302894603,0.0037691593170166016
4,HEFT,25562768.302894603,0.0032689571380615234
4,HEFT,25562768.302894603,0.003270149230957031
4,HEFT,25562768.302894603,0.0032181739807128906
4,HEFT,25562768.302894603,0.003335237503051758
4,HEFT,25562768.302894603,0.003333091735839844
4,HEFT,25562768.302894603,0.003268003463745117
4,HEFT,25562768.302894603,0.004153013229370117
4,HEFT,25562768.302894603,0.0033702850341796875
4,HEFT,25562768.302894603,0.0032172203063964844
4,HEFT,25562768.302894603,0.0031228065490722656
4,HEFT,25562768.302894603,0.0038568973541259774
4,HEFT,25562768.302894603,0.003989934921264648
4,HEFT,25562768.302894603,0.003304004669189453
4,HEFT,25562768.302894603,0.0037550926208496094
4,HEFT,25562768.302894603,0.00329279899597168
4,HEFT,25562768.302894603,0.004011869430541992
4,HEFT,25562768.302894603,0.003318071365356445
4,HEFT,25562768.302894603,0.004064083099365234
4,HEFT,25562768.302894603,0.003322124481201172
4,HEFT,25562768.302894603,0.0040590763092041016
4,HEFT,25562768.302894603,0.003303050994873047
4,HEFT,25562768.302894603,0.003857851028442383
4,HEFT,25562768.302894603,0.003426790237426758
4,HEFT,25562768.302894603,0.0037899017333984375
4,HEFT,25562768.302894603,0.004183769226074219
4,HEFT,25562768.302894603,0.005156755447387695
4,HEFT,25562768.302894603,0.003301858901977539
4,HEFT,25562768.302894603,0.0032951831817626953
4,HEFT,25562768.302894603,0.004063844680786133
4,HEFT,25562768.302894603,0.003502130508422852
4,HEFT,25562768.302894603,0.003916025161743164
4,HEFT,25562768.302894603,0.003576040267944336
4,HEFT,25562768.302894603,0.0032351016998291016
4,HEFT,25562768.302894603,0.003407001495361328
4,HEFT,25562768.302894603,0.027286052703857425
4,HEFT,25562768.302894603,0.0033299922943115234
4,HEFT,25562768.302894603,0.003227710723876953
4,HEFT,25562768.302894603,0.003580331802368164
4,HEFT,25562768.302894603,0.0035881996154785156
4,HEFT,25562768.302894603,0.005836009979248047
4,HEFT,25562768.302894603,0.0035598278045654297
4,HEFT,25562768.302894603,0.003543853759765625
4,HEFT,25562768.302894603,0.003203153610229492
4,HEFT,25562768.302894603,0.0033109188079833984
4,HEFT,25562768.302894603,0.003331899642944336
4,HEFT,25562768.302894603,0.003504037857055664
4,HEFT,25562768.302894603,0.003180980682373047
4,HEFT,25562768.302894603,0.0032792091369628906
4,HEFT,25562768.302894603,0.003209114074707031
4,HEFT,25562768.302894603,0.003448009490966797
4,HEFT,25562768.302894603,0.005154848098754883
4,HEFT,25562768.302894603,0.0032351016998291016
4,HEFT,25562768.302894603,0.003490209579467773
4,HEFT,25562768.302894603,0.0035588741302490234
4,HEFT,25562768.302894603,0.0032808780670166016
4,HEFT,25562768.302894603,0.003214836120605469
4,HEFT,25562768.302894603,0.0038242340087890634
4,HEFT,25562768.302894603,0.0034890174865722656
4,HEFT,25562768.302894603,0.003412961959838867
4,HEFT,25562768.302894603,0.0032389163970947266
4,HEFT,25562768.302894603,0.003412008285522461
4,HEFT,25562768.302894603,0.003339052200317383
4,HEFT,25562768.302894603,0.003187894821166992
4,HEFT,25562768.302894603,0.003261804580688477
4,HEFT,25562768.302894603,0.0032248497009277344
4,HEFT,25562768.302894603,0.004528999328613281
4,HEFT,25562768.302894603,0.003159999847412109
4,HEFT,25562768.302894603,0.003257036209106445
4,HEFT,25562768.302894603,0.0032799243927001953
4,HEFT,25562768.302894603,0.003525257110595703
4,HEFT,25562768.302894603,0.0031280517578125
4,HEFT,25562768.302894603,0.0032269954681396484
4,HEFT,25562768.302894603,0.0030803680419921875
4,HEFT,25562768.302894603,0.0033609867095947266
4,HEFT,25562768.302894603,0.003245830535888672
4,HEFT,25562768.302894603,0.00335383415222168
4,HEFT,25562768.302894603,0.006056785583496094
4,HEFT,25562768.302894603,0.004446983337402344
4,HEFT,25562768.302894603,0.003276824951171875
4,HEFT,25562768.302894603,0.003408908843994141
4,HEFT,25562768.302894603,0.0032787322998046875
4,HEFT,25562768.302894603,0.0036029815673828134
4,HEFT,25562768.302894603,0.004371881484985352
4,HEFT,25562768.302894603,0.003364086151123047
4,HEFT,25562768.302894603,0.003377199172973633
4,HEFT,25562768.302894603,0.003730297088623047
4,HEFT,25562768.302894603,0.003243207931518555
4,HEFT,25562768.302894603,0.0035698413848876953
4,HEFT,25562768.302894603,0.0034711360931396484
4,HEFT,25562768.302894603,0.0035772323608398438
4,HEFT,25562768.302894603,0.003255605697631836
4,HEFT,25562768.302894603,0.0034198760986328125
4,HEFT,25562768.302894603,0.003430366516113281
4,HEFT,25562768.302894603,0.003629922866821289
4,HEFT,25562768.302894603,0.003536224365234375
4,HEFT,25562768.302894603,0.0031659603118896484
4,HEFT,25562768.302894603,0.004010915756225586
4,HEFT,25562768.302894603,0.0035839080810546875
4,HEFT,25562768.302894603,0.003354310989379883
4,HEFT,25562768.302894603,0.003246068954467773
4,HEFT,25562768.302894603,0.003300905227661133
4,HEFT,25562768.302894603,0.0036919116973876953
4,HEFT,25562768.302894603,0.003306150436401367
4,HEFT,25562768.302894603,0.003371000289916992
4,HEFT,25562768.302894603,0.004775047302246094
4,HEFT,25562768.302894603,0.004638910293579102
4,HEFT,25562768.302894603,0.003484964370727539
4,HEFT,25562768.302894603,0.004390954971313477
4,HEFT,25562768.302894603,0.003902912139892578
4,HEFT,25562768.302894603,0.0038709640502929688
4,HEFT,25562768.302894603,0.004498004913330078
4,HEFT,25562768.302894603,0.005226850509643555
4,HEFT,25562768.302894603,0.003222942352294922
4,HEFT,25562768.302894603,0.004522085189819336
4,HEFT,25562768.302894603,0.003446817398071289
4,HEFT,25562768.302894603,0.0035867691040039062
4,HEFT,25562768.302894603,0.003933906555175781
4,HEFT,25562768.302894603,0.003564119338989258
4,HEFT,25562768.302894603,0.003885984420776367
4,HEFT,25562768.302894603,0.003205776214599609
4,HEFT,25562768.302894603,0.0039522647857666016
4,HEFT,25562768.302894603,0.035999298095703125
4,HEFT,25562768.302894603,0.003407001495361328
4,HEFT,25562768.302894603,0.0034940242767333984
4,HEFT,25562768.302894603,0.0032808780670166016
4,HEFT,25562768.302894603,0.00406193733215332
4,HEFT,25562768.302894603,0.0035016536712646484
4,HEFT,25562768.302894603,0.0033919811248779297
4,HEFT,25562768.302894603,0.0033490657806396484
4,HEFT,25562768.302894603,0.003318071365356445
